game_id,game_date,season,week,passer_player_id,passer_player_name,posteam,defteam,qb_epa_mean,qb_epa_sum,qb_epa_count,epa_mean,epa_sum,cpoe_mean,success_mean,complete_pass_sum,incomplete_pass_sum,interception_sum,pass_touchdown_sum,sack_sum,yards_gained_sum,air_yards_mean,air_yards_sum,yards_after_catch_sum,qb_hit_sum,qb_scramble_sum,pass_attempt_sum,attempts,completions,completion_pct,yards_per_attempt,air_yards_per_attempt,epa_per_play,success_rate,td_rate,int_rate,sack_rate,qb_epa_context_impact,cpoe_context_impact,success_context_impact,epa_per_play_ctx_adj,success_rate_ctx_adj,base_epa,opp_adj_epa,opp_adj_cpoe,opp_adj_success_rate,defense_quality,opp_adj_base_epa,opp_adj_base_epa_kalman,leaf_rating,opp_adj_base_epa_uncertainty,game_number
2018_16_BAL_LAC,2018-12-22,2018,16,00-0022942,P.Rivers,LAC,BAL,-0.25106886,-10.293823,41,-0.47879693,-19.630674,-7.8413215,0.3902439,23.0,12.0,2.0,0.0,4.0,147.0,6.0,222.0,116.0,7.0,0.0,41.0,41.0,23.0,0.5609756,3.5853658,5.414634,-0.25106886,0.3902439,0.0,0.048780486,0.09756097,0.02170272390181437,1.082496935814832,0.43541912277527944,-0.2727715841942491,-0.04517523487397329,-0.2727715841942491,-0.2974248509013234,-10.870226937526324,-0.05785997901651713,-0.04635599060888873,-0.3191275748031378,0.11637474446738758,0.11019726127464766,0.06787419575481254,47
2018_17_LAC_DEN,2018-12-30,2018,17,00-0022942,P.Rivers,LAC,DEN,0.008479099,0.20349836,24,0.008479099,0.20349836,-7.4263024,0.45833334,14.0,8.0,2.0,1.0,0.0,176.0,7.9166665,190.0,78.0,2.0,0.0,24.0,24.0,14.0,0.5833333,7.3333335,7.9166665,0.008479099,0.45833334,0.041666668,0.083333336,0.0,0.00030990563649351796,-0.34255044929463746,0.4192348320734125,0.008169193152900383,0.039098511194028296,0.008169193152900383,0.04013262594645507,-4.632677227706319,0.06691885500926381,0.03165352715706117,0.039822720309961555,0.11077567609617284,0.11019726127464766,0.06786639081907488,48
2018_18_LAC_BAL,2019-01-06,2018,18,00-0022942,P.Rivers,LAC,BAL,-0.041356925,-1.4061354,34,-0.20881693,-7.099776,8.624768,0.4117647,22.0,10.0,0.0,0.0,1.0,156.0,6.09375,195.0,90.0,8.0,0.0,34.0,34.0,22.0,0.64705884,4.5882354,5.7352943,-0.041356925,0.4117647,0.0,0.0,0.029411765,0.07145515412923319,0.41040268571302363,0.45079948175832163,-0.11281207905050737,-0.039034770616735326,-0.11281207905050737,-0.08771291553016292,5.595862787968061,-0.036339155776236975,-0.04635599060888873,-0.15916806965939612,0.09103570403732807,0.11019726127464766,0.06785968502581907,49
2018_19_LAC_NE,2019-01-13,2018,19,00-0022942,P.Rivers,LAC,NE,0.16000678,8.800373,55,0.16000678,8.800373,-6.403617,0.38181818,25.0,25.0,1.0,3.0,2.0,318.0,11.313725,577.0,127.0,7.0,0.0,55.0,55.0,25.0,0.45454547,5.7818184,10.490909,0.16000678,0.38181818,0.054545455,0.018181818,0.036363635,-0.06883333190791252,-1.663335814983545,0.40886114211243346,0.22884010835997703,-0.02704296679657653,0.22884010835997703,0.03758187049850589,-10.000628277820526,-0.08538466721963456,-0.12242490595355862,0.10641520240641841,0.09216015801426848,0.11019726127464766,0.06785392350621744,50
2019_01_IND_LAC,2019-09-08,2019,1,00-0022942,P.Rivers,LAC,IND,0.20988804,7.9757457,38,0.20988804,7.9757457,6.9939513,0.5263158,25.0,8.0,1.0,3.0,4.0,310.0,6.882353,234.0,177.0,7.0,0.0,38.0,38.0,25.0,0.65789473,8.157895,6.1578946,0.20988804,0.5263158,0.078947365,0.02631579,0.10526316,0.10233585514247856,2.3253213099325345,0.47021101202639737,0.10755218587696114,0.056104796269806245,0.10755218587696114,0.16872847802357327,6.3871675155602645,0.06270224209733238,-0.041159562995866414,0.06639262288109471,0.0902764697971129,0.11019726127464766,0.06784897323345448,51
2019_02_LAC_DET,2019-09-15,2019,2,00-0022942,P.Rivers,LAC,DET,0.024861317,0.9198687,37,0.024861317,0.9198687,-5.224093,0.45945945,21.0,14.0,1.0,0.0,1.0,287.0,10.5,378.0,94.0,3.0,0.0,37.0,37.0,21.0,0.5675676,7.756757,10.216216,0.024861317,0.45945945,0.0,0.027027028,0.027027028,0.08707123758362223,-0.22680578303527876,0.47843140188792316,-0.06220992045567919,-0.018971948066740907,-0.06220992045567919,0.07718441892092397,-4.090296686540245,0.04632799509747321,0.05232310179298093,-0.009886818662698263,0.08295513499942425,0.11019726127464766,0.06784471993671401,52
2019_03_HOU_LAC,2019-09-22,2019,3,00-0022942,P.Rivers,LAC,HOU,0.08062617,4.1119347,51,0.08062617,4.1119347,5.018436,0.4509804,31.0,15.0,0.0,2.0,5.0,293.0,10.23913,471.0,161.0,11.0,0.0,51.0,51.0,31.0,0.60784316,5.745098,9.235294,0.08062617,0.4509804,0.039215688,0.0,0.09803922,0.036515995850269045,1.5896330802190681,0.4461978472412135,0.04411017150669888,0.004782547837445583,0.04411017150669888,0.20817853202017297,9.614532404716318,0.07433075024150115,0.12755236466320505,0.17166253616990393,0.08943841473567607,0.11019726127464766,0.06784106545262651,53
2019_04_LAC_MIA,2019-09-29,2019,4,00-0022942,P.Rivers,LAC,MIA,0.65849745,20.413422,31,0.65849745,20.413422,15.938072,0.7419355,24.0,6.0,0.0,2.0,1.0,304.0,7.9,237.0,139.0,3.0,0.0,31.0,31.0,24.0,0.7741935,9.806452,7.645161,0.65849745,0.7419355,0.06451613,0.0,0.032258064,0.02301225648862586,0.7242161924188822,0.4354811949595883,0.6354851962472751,0.30645429660230133,0.6354851962472751,0.5263341260092793,12.124137653403675,0.25279617539968874,-0.13216332672662162,0.5033218695206535,0.11968475035812715,0.11019726127464766,0.0678379254517863,54
2019_05_DEN_LAC,2019-10-06,2019,5,00-0022942,P.Rivers,LAC,DEN,-0.34146369,-16.390257,48,-0.34436885,-16.529705,-1.1186988,0.41666666,32.0,14.0,2.0,0.0,0.0,211.0,4.4166665,212.0,130.0,3.0,0.0,48.0,48.0,32.0,0.6666667,4.3958335,4.4166665,-0.34146369,0.41666666,0.0,0.041666668,0.0,-0.014023080908093316,0.2973595373823769,0.44953714432226705,-0.3274406041276122,-0.03287048758970784,-0.3274406041276122,-0.3098101578786444,1.6749263699346728,0.02525216847438222,0.03165352715706117,-0.29578707697055107,0.08932475251936871,0.11019726127464766,0.06783522748694476,55
2019_06_PIT_LAC,2019-10-13,2019,6,00-0022942,P.Rivers,LAC,PIT,0.12744436,5.7349963,45,0.12744436,5.7349963,0.852692,0.46666667,26.0,16.0,2.0,2.0,1.0,316.0,11.045455,486.0,98.0,5.0,0.0,45.0,45.0,26.0,0.5777778,7.022222,10.8,0.12744436,0.46666667,0.044444446,0.044444446,0.022222223,-0.012980146246390847,0.8226917781134311,0.4375933523742825,0.14042450292630723,0.029073316279205674,0.14042450292630723,0.07677996307183771,-1.0106367529510683,-0.00418268717168685,-0.05066439360807867,0.08976010931822856,0.0893565634082082,0.11019726127464766,0.06783290931716007,56
2019_07_LAC_TEN,2019-10-20,2019,7,00-0022942,P.Rivers,LAC,TEN,0.36148712,14.097998,39,0.36148712,14.097998,6.5535173,0.5897436,24.0,14.0,0.0,2.0,1.0,326.0,11.210526,426.0,116.0,5.0,0.0,39.0,39.0,24.0,0.61538464,8.358974,10.923077,0.36148712,0.5897436,0.051282052,0.0,0.025641026,0.05537501561608121,1.8981525857231556,0.4523550385249439,0.30611210477385714,0.13738857567183343,0.30611210477385714,0.2637885149017663,2.0531225583076385,0.11455934928876993,-0.09769860548817204,0.2084134992856851,0.09805536986918115,0.11019726127464766,0.06783091746873535,57
2019_08_LAC_CHI,2019-10-27,2019,8,00-0022942,P.Rivers,LAC,CHI,-0.019694054,-0.5908216,30,-0.019694054,-0.5908216,3.7118194,0.5,19.0,9.0,1.0,1.0,1.0,195.0,8.931034,259.0,54.0,6.0,0.0,30.0,30.0,19.0,0.6333333,6.5,8.633333,-0.019694054,0.5,0.033333335,0.033333335,0.033333335,0.061121762606802216,1.1147422167678311,0.4356446700718523,-0.08081581710607075,0.06435532992814769,-0.08081581710607075,-0.10367426635437939,0.02165177721034972,0.016704654036928113,-0.08398021185511086,-0.16479602896118162,0.07885129706031127,0.11019726127464766,0.0678292059993763,58
2019_09_GB_LAC,2019-11-03,2019,9,00-0022942,P.Rivers,LAC,GB,0.32643834,9.79315,30,0.32643834,9.79315,15.032134,0.6,21.0,7.0,0.0,0.0,2.0,283.0,8.5,238.0,143.0,5.0,0.0,30.0,30.0,21.0,0.7,9.433333,7.9333334,0.32643834,0.6,0.0,0.0,0.06666667,0.0957858450789685,2.4172533476555627,0.448267589765783,0.23065249248549988,0.1517324340760749,0.23065249248549988,0.3216389646505753,12.806206067977763,0.15814702068451075,-0.004799372913893114,0.22585311957160678,0.08959086819280672,0.11019726127464766,0.067827735436788,59
2019_10_LAC_OAK,2019-11-07,2019,10,00-0022942,P.Rivers,LAC,LV,-0.33945224,-12.220281,36,-0.33945224,-12.220281,-3.2499547,0.44444445,17.0,11.0,3.0,2.0,5.0,169.0,12.806452,397.0,65.0,8.0,0.0,36.0,36.0,17.0,0.4722222,4.6944447,11.027778,-0.33945224,0.44444445,0.055555556,0.083333336,0.1388889,0.06894737854892644,0.980283043816121,0.4481268418143173,-0.40839961543971925,-0.0036823940585036796,-0.40839961543971925,-0.429521523488352,-3.5822721380426916,-0.02758727614185358,-0.09006928659755913,-0.4984689020372784,0.046630350273315295,0.11019726127464766,0.0678264718670275,60
2019_11_KC_LAC,2019-11-18,2019,11,00-0022942,P.Rivers,LAC,KC,-0.041181825,-2.2650003,55,-0.041181825,-2.2650003,-8.643323,0.4181818,28.0,20.0,4.0,1.0,2.0,347.0,7.923077,412.0,190.0,7.0,0.0,55.0,55.0,28.0,0.5090909,6.309091,7.490909,-0.041181825,0.4181818,0.018181818,0.07272727,0.036363635,0.05463696848683093,1.352593853000173,0.4465115555796535,-0.09581879358820651,-0.028329748776903863,-0.09581879358820651,-0.016793024847301375,-12.112730687201676,-0.03186494895846215,0.024388800254074205,-0.0714299933341323,0.03800576585227171,0.11019726127464766,0.06782538615143795,61
2019_13_LAC_DEN,2019-12-01,2019,13,00-0022942,P.Rivers,LAC,DEN,0.123524815,3.952794,32,0.123524815,3.952794,6.509295,0.4375,20.0,8.0,1.0,2.0,3.0,244.0,6.8965516,200.0,109.0,6.0,0.0,32.0,32.0,20.0,0.625,7.625,6.25,0.123524815,0.4375,0.0625,0.03125,0.09375,-0.052542698073592194,-2.1209792958976186,0.41523889492557864,0.17606751291772366,0.02226110507442136,0.17606751291772366,0.15517834200119263,9.30292019203245,0.046085511741823015,0.03165352715706117,0.2077210400747848,0.05040352279880084,0.11019726127464766,0.06782445325399546,62
2019_14_LAC_JAX,2019-12-08,2019,14,00-0022942,P.Rivers,LAC,JAX,1.0928036,25.134483,23,1.0928036,25.134483,16.29618,0.6086956,16.0,6.0,0.0,3.0,1.0,304.0,10.5,231.0,210.0,7.0,0.0,23.0,23.0,16.0,0.6956522,13.217391,10.043478,1.0928036,0.6086956,0.13043478,0.0,0.04347826,0.14417585668558947,1.5524365190400748,0.46427877516677774,0.9486277407646668,0.14441685109207236,0.9486277407646668,1.0109946119548376,15.707052037907644,0.12499636310025503,-0.08180898549541879,0.8668187552692481,0.11004151600949044,0.11019726127464766,0.06782365166347601,63
2019_15_MIN_LAC,2019-12-15,2019,15,00-0022942,P.Rivers,LAC,MIN,-0.13200396,-5.5441666,42,-0.4141831,-17.39569,9.417844,0.52380955,28.0,8.0,3.0,1.0,3.0,283.0,8.820513,344.0,122.0,5.0,0.0,42.0,42.0,28.0,0.6666667,6.7380953,8.190476,-0.13200396,0.52380955,0.023809524,0.071428575,0.071428575,-0.017816748796563486,-0.050239609807378356,0.44413157648344814,-0.11418721419705834,0.07967797570923985,-0.11418721419705834,-0.14819291339530188,8.761237396093435,0.09465292651066787,-0.01618895040168006,-0.1303761645987384,0.09247969670180743,0.11019726127464766,0.06782296289705793,64
2019_16_OAK_LAC,2019-12-22,2019,16,00-0022942,P.Rivers,LAC,LV,0.11574529,4.629812,40,0.11574529,4.629812,2.3669994,0.5,27.0,12.0,0.0,0.0,1.0,265.0,5.3333335,208.0,176.0,3.0,0.0,40.0,40.0,27.0,0.675,6.625,5.2,0.11574529,0.5,0.0,0.0,0.025,0.04034281516919395,1.3194411080902735,0.45259408698349,0.07540247594465951,0.04740591301650998,0.07540247594465951,0.02567600451629433,2.034681950168368,0.027968276102332823,-0.09006928659755913,-0.014666810652899612,0.08465308944986653,0.11019726127464766,0.06782237107386974,65
2019_17_LAC_KC,2019-12-29,2019,17,00-0022942,P.Rivers,LAC,KC,0.18327402,8.980427,49,0.18327402,8.980427,4.401602,0.5102041,31.0,13.0,2.0,2.0,3.0,258.0,6.826087,314.0,170.0,8.0,0.0,49.0,49.0,31.0,0.63265306,5.265306,6.408163,0.18327402,0.5102041,0.040816326,0.040816326,0.06122449,-0.032891675143837236,-1.7343316604961283,0.42010051238907126,0.21616569092810084,0.09010356437789652,0.21616569092810084,0.2076628160383378,0.9321940488212737,0.06015732100575599,0.024388800254074205,0.24055449118217503,0.09604086842672097,0.11019726127464766,0.0678218625486178,66
2020_01_IND_JAX,2020-09-13,2020,1,00-0022942,P.Rivers,IND,JAX,0.21548805,9.91245,46,0.21548805,9.91245,10.472452,0.5652174,36.0,8.0,2.0,1.0,0.0,363.0,6.2826085,289.0,212.0,5.0,0.0,46.0,46.0,36.0,0.7826087,7.8913045,6.2826085,0.21548805,0.5652174,0.02173913,0.04347826,0.0,0.08365091088749463,2.043992238356118,0.4591289293432015,0.13183713552020496,0.10608844641210857,0.13183713552020496,0.1336790609122808,9.883323476506277,0.08151811259671499,-0.08180898549541879,0.05002815002478617,0.09267992420285637,0.11019726127464766,0.06782142559682217,67
2020_02_MIN_IND,2020-09-20,2020,2,00-0022942,P.Rivers,IND,MIN,0.10596827,2.861143,27,0.10596827,2.861143,7.608343,0.4814815,19.0,5.0,1.0,1.0,2.0,203.0,8.76,219.0,108.0,2.0,0.0,27.0,27.0,19.0,0.7037037,7.5185184,8.111111,0.10596827,0.4814815,0.037037037,0.037037037,0.074074075,0.07079389331608434,0.6661354019893152,0.44479272319389307,0.035174373409455825,0.03668876932548559,0.035174373409455825,0.0897793163238601,6.9517367018185325,0.05232486683735854,-0.01618895040168006,0.018985423007775767,0.08729705671674536,0.11019726127464766,0.06782105014438569,68
2020_03_NYJ_IND,2020-09-27,2020,3,00-0022942,P.Rivers,IND,NYJ,0.47366568,9.9469795,21,0.47366568,9.9469795,8.650308,0.6666667,17.0,4.0,0.0,1.0,0.0,217.0,6.4761906,136.0,101.0,1.0,0.0,21.0,21.0,17.0,0.8095238,10.333333,6.4761906,0.47366568,0.6666667,0.04761905,0.0,0.0,0.11350671199988634,0.8637301318003161,0.4856041117180129,0.3601589724617073,0.18106257481686872,0.3601589724617073,0.36664982318631045,9.405196886971305,0.2424238561782529,-0.10701586127528319,0.25314311118642413,0.09941083490712137,0.11019726127464766,0.06782072753524827,69
2020_04_IND_CHI,2020-10-04,2020,4,00-0022942,P.Rivers,IND,CHI,0.2239671,6.719013,30,0.2239671,6.719013,-6.4264603,0.43333334,16.0,13.0,0.0,1.0,1.0,186.0,7.9310346,230.0,73.0,3.0,0.0,30.0,30.0,16.0,0.53333336,6.2,7.6666665,0.2239671,0.43333334,0.033333335,0.0,0.033333335,0.0821005681411735,1.6800647390699959,0.432644094326313,0.14186653700904928,0.0006892429806633071,0.14186653700904928,0.13998689329511194,-10.116627899227028,-0.04996200865609557,-0.08398021185511086,0.057886325153938434,0.09637781377039968,0.11019726127464766,0.0678204503317596,70
2020_05_IND_CLE,2020-10-11,2020,5,00-0022942,P.Rivers,IND,CLE,-0.20184755,-6.862817,34,-0.20184755,-6.862817,2.3049037,0.44117647,21.0,10.0,2.0,0.0,1.0,240.0,8.121212,268.0,96.0,5.0,0.0,34.0,34.0,21.0,0.61764705,7.0588236,7.882353,-0.20184755,0.44117647,0.0,0.05882353,0.029411765,-0.01997222065158478,-0.4717151898702646,0.43071729462670144,-0.18187533260158906,0.010459179467689428,-0.18187533260158906,-0.16454612250345801,0.5628647838236565,0.0019102428704117491,0.037301430749715814,-0.14457390185187324,0.07877841241743776,0.11019726127464766,0.06782021214316099,71
2020_06_CIN_IND,2020-10-18,2020,6,00-0022942,P.Rivers,IND,CIN,0.40858176,18.386179,45,0.2984473,13.430129,1.1358827,0.53333336,29.0,14.0,1.0,3.0,1.0,371.0,7.7272725,340.0,174.0,3.0,0.0,45.0,45.0,29.0,0.64444447,8.244445,7.5555553,0.40858176,0.53333336,0.06666667,0.022222223,0.022222223,0.034789132773893214,-0.1159958852666996,0.46146780276266786,0.37379263073204244,0.07186555838616637,0.37379263073204244,0.18825703980736155,-0.723545894196514,0.03276205795042897,-0.22032472369857412,0.15346790703346833,0.08423378946502814,0.11019726127464766,0.06782000747821676,72
2020_08_IND_DET,2020-11-01,2020,8,00-0022942,P.Rivers,IND,DET,0.505093,17.678255,35,0.505093,17.678255,-1.0379081,0.5714286,23.0,10.0,0.0,3.0,2.0,247.0,6.3939395,211.0,143.0,4.0,0.0,35.0,35.0,23.0,0.6571429,7.0571427,6.0285716,0.505093,0.5714286,0.08571429,0.0,0.057142857,0.1109632271385771,0.08472493323310556,0.4819622341838572,0.39412975133890094,0.08946636278956199,0.39412975133890094,0.557416080270459,0.09588819657743097,0.15829713824971015,0.05232310179298093,0.4464528531318819,0.11069040600007786,0.11019726127464766,0.06781983161859362,73
2020_09_BAL_IND,2020-11-08,2020,9,00-0022942,P.Rivers,IND,BAL,-0.3198173,-13.752144,43,-0.3198173,-13.752144,-10.42846,0.3488372,25.0,17.0,1.0,0.0,0.0,227.0,6.3023257,271.0,169.0,2.0,0.0,43.0,43.0,25.0,0.5813953,5.27907,6.3023257,-0.3198173,0.3488372,0.0,0.023255814,0.0,0.03949698712098925,-0.2660341937347807,0.47329051876906897,-0.3593142917321953,-0.12445332194213415,-0.3593142917321953,-0.3661732952200948,-13.457365590327838,-0.09926667009088846,-0.04635599060888873,-0.40567028234108404,0.07297539533641924,0.11019726127464766,0.0678196805100662,74
2020_10_IND_TEN,2020-11-12,2020,10,00-0022942,P.Rivers,IND,TEN,0.3745824,14.983296,40,0.3745824,14.983296,9.962106,0.575,29.0,10.0,0.0,1.0,1.0,297.0,4.923077,192.0,205.0,2.0,0.0,40.0,40.0,29.0,0.725,7.425,4.8,0.3745824,0.575,0.025,0.0,0.025,0.07977909085614884,1.3224497742547574,0.4550120235402263,0.29480331900255474,0.11998796453884475,0.29480331900255474,0.27688380437053156,5.461710967731467,0.09981572317106363,-0.09769860548817204,0.1971047135143827,0.08204177226795095,0.11019726127464766,0.06781955066903841,75
2020_11_GB_IND,2020-11-22,2020,11,00-0022942,P.Rivers,IND,GB,0.243918,9.024966,37,0.09086474,3.3619955,-2.9042313,0.4864865,24.0,11.0,1.0,3.0,1.0,280.0,7.3055553,263.0,164.0,5.0,0.0,37.0,37.0,24.0,0.6486486,7.5675673,7.108108,0.243918,0.4864865,0.08108108,0.027027028,0.027027028,-0.013269872125711105,-0.10089838789145164,0.4204270247487098,0.25718787377747504,0.06605946979245841,0.25718787377747504,0.2391186287378708,-5.130159298004292,0.044633491383821056,-0.004799372913893114,0.2523885008635819,0.09448381732098102,0.11019726127464766,0.06781943910222393,76
2020_12_TEN_IND,2020-11-29,2020,12,00-0022942,P.Rivers,IND,TEN,0.112447,4.947668,44,0.112447,4.947668,-10.65592,0.45454547,24.0,17.0,1.0,2.0,1.0,289.0,7.071429,297.0,164.0,5.0,0.0,44.0,44.0,24.0,0.54545456,6.568182,6.75,0.112447,0.45454547,0.045454547,0.022727273,0.022727273,-0.006085762079822855,-0.5491552252291187,0.4632076087485116,0.1185327631198047,-0.008662140656546857,0.1185327631198047,0.014748395551809804,-15.156314811992655,-0.020638796816042693,-0.09769860548817204,0.020834157631632655,0.08910449597460475,0.11019726127464766,0.06781934323763335,77
2020_13_IND_HOU,2020-12-06,2020,13,00-0022942,P.Rivers,IND,HOU,0.26307636,9.9969015,38,0.26307636,9.9969015,3.849371,0.5,27.0,8.0,0.0,2.0,3.0,262.0,5.4,189.0,161.0,5.0,0.0,38.0,38.0,27.0,0.7105263,6.894737,4.9736843,0.26307636,0.5,0.05263158,0.0,0.078947365,0.06755449320308028,0.3103982205601035,0.45068718884159686,0.1955218717909688,0.049312811158403136,0.1955218717909688,0.39062872965725415,8.445467406089609,0.1233503551628421,0.12755236466320505,0.3230742364541739,0.10619344611135863,0.11019726127464766,0.06781926086527557,78
2020_14_IND_LV,2020-12-13,2020,14,00-0022942,P.Rivers,IND,LV,0.58248585,16.309605,28,0.58248585,16.309605,1.875258,0.4642857,19.0,9.0,0.0,2.0,0.0,244.0,9.107142,255.0,105.0,1.0,0.0,28.0,28.0,19.0,0.6785714,8.714286,9.107142,0.58248585,0.4642857,0.071428575,0.0,0.0,0.1005935830262429,-0.1246987769402654,0.4508156562377309,0.481892271599459,0.013470045275559506,0.481892271599459,0.49241656802814276,1.542940531329867,-0.007746022384376772,-0.09006928659755913,0.3918229850018999,0.12705554028395796,0.11019726127464766,0.06781919008620642,79
2020_15_HOU_IND,2020-12-20,2020,15,00-0022942,P.Rivers,IND,HOU,0.3351331,9.71886,29,0.3351331,9.71886,7.0639925,0.55172414,22.0,6.0,0.0,2.0,1.0,223.0,6.5,182.0,103.0,3.0,0.0,29.0,29.0,22.0,0.7586207,7.6896553,6.275862,0.3351331,0.55172414,0.06896552,0.0,0.03448276,0.07168149686077097,0.7006752222064212,0.4731664526267338,0.26345160865566275,0.07855768324896811,0.26345160865566275,0.4626854701796388,11.660088949973886,0.175074491038544,0.12755236466320505,0.3910039733188678,0.14633403372004253,0.11019726127464766,0.06781912926874896,80
2020_16_IND_PIT,2020-12-27,2020,16,00-0022942,P.Rivers,IND,PIT,-0.16417915,-6.4029865,39,-0.16417915,-6.4029865,0.45225215,0.3846154,21.0,12.0,1.0,1.0,5.0,238.0,11.1470585,379.0,131.0,8.0,0.0,39.0,39.0,21.0,0.53846157,6.1025643,9.717949,-0.16417915,0.3846154,0.025641026,0.025641026,0.12820514,0.07673104477190205,0.41912180680141065,0.45169769159978,-0.2409101910617275,-0.06708230010693639,-0.2409101910617275,-0.2148435398979041,-1.4110766113876527,-0.08623396433233138,-0.05066439360807867,-0.2915745846698062,0.11434973543152677,0.11019726127464766,0.06781907701087608,81
2020_17_JAX_IND,2021-01-03,2020,17,00-0022942,P.Rivers,IND,JAX,0.034881793,0.9766902,28,0.034881793,0.9766902,-6.986496,0.53571427,17.0,9.0,1.0,1.0,0.0,166.0,6.185185,167.0,117.0,1.0,0.0,28.0,28.0,17.0,0.60714287,5.928571,5.964286,0.034881793,0.53571427,0.035714287,0.035714287,0.0,0.11146470553317292,0.7619034282403364,0.48352827103307455,-0.0765829125706218,0.052185997651312654,-0.0765829125706218,-0.04692719253286767,-7.575624658869699,0.052015005525792135,-0.08180898549541879,-0.1583918980660406,0.09442905371035847,0.11019726127464766,0.0678190321078879,82
2020_18_IND_BUF,2021-01-09,2020,18,00-0022942,P.Rivers,IND,BUF,0.3150283,14.806331,47,0.3150283,14.806331,-4.798016,0.44680852,27.0,19.0,0.0,2.0,0.0,311.0,7.652174,352.0,115.0,1.0,0.0,47.0,47.0,27.0,0.5744681,6.617021,7.489362,0.3150283,0.44680852,0.04255319,0.0,0.0,0.025009399782091657,-0.03326837837320507,0.42770276139261465,0.29001891003999086,0.01910575558660288,0.29001891003999086,0.33532722888762057,-6.22519279694552,0.013350893208883607,0.020298919065538018,0.3103178291055289,0.11019726127464766,0.11019726127464766,0.06781899352463859,83
2016_01_SD_KC,2016-09-11,2016,1,00-0023436,A.Smith,KC,LAC,0.122151755,6.2297397,51,0.122151755,6.2297397,8.195342,0.50980395,34.0,13.0,1.0,2.0,3.0,330.0,6.4791665,311.0,171.0,6.0,0.0,51.0,51.0,34.0,0.6666667,6.470588,6.098039,0.122151755,0.50980395,0.039215688,0.019607844,0.05882353,0.035025427407529265,1.2733161385947667,0.4746294592066187,0.08712632738897572,0.03517449157997188,0.08712632738897572,0.16082517666133478,11.539030318093594,0.1027835239445033,0.03867342186482982,0.12579974925380552,0.10899695679488272,-0.1826242927214158,0.25842578610852673,1
