season,week,receiver_player_id,receiver_player_name,team,opponent,targets,receptions,yards,touchdowns,first_downs,total_yac_epa,raw_composite,smoothed_composite,composite_uncertainty,career_game_number
2023,7,00-0037247,G.Pickens,PIT,LA,8.0,5.0,107.0,0.0,5.0,-9.745226860046387,0.5495381865692497,0.42355031752791544,0.20851441405707477,22
2023,8,00-0037247,G.Pickens,PIT,JAX,5.0,1.0,22.0,1.0,1.0,-10.147294998168945,-0.6512043571117728,0.06527747676431503,0.20412414523193154,23
2023,9,00-0037247,G.Pickens,PIT,TEN,5.0,2.0,-1.0,0.0,0.0,-8.467367172241211,-0.6114483794974528,-0.1603067422714008,0.2,24
2023,10,00-0037247,G.Pickens,PIT,GB,4.0,3.0,45.0,0.0,3.0,-3.5611062049865723,0.07682069950464188,-0.08126217479066497,0.1965081498042894,25
2023,11,00-0037247,G.Pickens,PIT,CLE,6.0,4.0,45.0,0.0,2.0,-4.591368198394775,0.13040696960743045,-0.01070455144372911,0.19423703841326587,26
2023,12,00-0037247,G.Pickens,PIT,CIN,5.0,3.0,58.0,0.0,2.0,-3.9905688762664795,-0.012740627019988623,-0.011383251266321474,0.1966328953613731,27
2023,13,00-0037247,G.Pickens,PIT,ARI,5.0,4.0,86.0,0.0,4.0,0.21966677904129028,0.573077352940044,0.1834384741565244,0.1979390618728497,28
2023,14,00-0037247,G.Pickens,PIT,NE,6.0,5.0,19.0,0.0,0.0,-2.125883102416992,0.06691307787808531,0.14459647283231586,0.1850370323314463,29
2023,15,00-0037247,G.Pickens,PIT,IND,7.0,3.0,47.0,0.0,3.0,-18.9050235748291,-0.4478178986417044,-0.052875670883023765,0.1913226813020369,30
2023,16,00-0037247,G.Pickens,PIT,CIN,6.0,4.0,195.0,2.0,3.0,7.455916404724121,0.8541954563786581,0.24948207234836808,0.17677669529663687,31
2023,17,00-0037247,G.Pickens,PIT,SEA,9.0,7.0,131.0,0.0,5.0,-3.819171190261841,1.108053289338445,0.5356729202376453,0.2024994762270092,32
2023,19,00-0037247,G.Pickens,PIT,BUF,11.0,5.0,50.0,0.0,3.0,-16.89520835876465,0.13864975484943132,0.4033317287779903,0.22552788630415807,33
2024,1,00-0037247,G.Pickens,PIT,ATL,7.0,6.0,85.0,0.0,4.0,0.5502601265907288,0.9255998360239257,0.5774212174179251,0.24358550305029422,34
2024,2,00-0037247,G.Pickens,PIT,DEN,4.0,2.0,29.0,0.0,2.0,-4.567770004272461,-0.23366543097922116,0.3070588775025811,0.22512122304034543,35
2024,3,00-0037247,G.Pickens,PIT,LAC,7.0,5.0,57.0,0.0,4.0,-2.5191633701324463,0.6778859631967741,0.4306679437961771,0.21516545138238383,36
2024,4,00-0037247,G.Pickens,PIT,IND,11.0,7.0,113.0,0.0,3.0,-12.595453262329102,0.5446598984785609,0.46866526975551986,0.1964801801588241,37
2024,5,00-0037247,G.Pickens,PIT,DAL,7.0,3.0,22.0,0.0,1.0,-6.858851909637451,-0.16831235613578743,0.2563393656550093,0.1919549593122078,38
2024,6,00-0037247,G.Pickens,PIT,LV,8.0,3.0,53.0,0.0,2.0,-8.270075798034668,-0.016946002946712852,0.16524423454933204,0.18981383876973734,39
2024,7,00-0037247,G.Pickens,PIT,NYJ,9.0,5.0,111.0,1.0,4.0,-7.856256484985352,0.5689890006683682,0.29982583136984653,0.15617376188860607,40
2024,8,00-0037247,G.Pickens,PIT,NYG,5.0,4.0,74.0,0.0,3.0,-1.818371295928955,0.31843670972037974,0.3060294577360429,0.1543033499620919,41
2024,10,00-0037247,G.Pickens,PIT,WAS,7.0,5.0,91.0,1.0,4.0,-3.4406585693359375,0.633776616967913,0.41527851374081026,0.15249857033260467,42
2024,11,00-0037247,G.Pickens,PIT,BAL,12.0,8.0,89.0,0.0,4.0,-8.721657752990723,1.0497943793465492,0.6267838060544384,0.15075567228888181,43
2024,12,00-0037247,G.Pickens,PIT,CLE,7.0,4.0,48.0,0.0,2.0,-9.59282398223877,-0.05276008722332802,0.40026917226417474,0.14907119849998599,44
2024,13,00-0037247,G.Pickens,PIT,CIN,6.0,3.0,74.0,2.0,3.0,-9.918719291687012,-0.09680593674786375,0.2345774679446256,0.14744195615489714,45
2024,17,00-0037247,G.Pickens,PIT,KC,7.0,3.0,50.0,0.0,2.0,-10.449111938476562,-0.19453747563792206,0.09153915265999238,0.15614013146792058,46
2024,18,00-0037247,G.Pickens,PIT,CIN,6.0,1.0,0.0,0.0,0.0,-10.202197074890137,-0.7488450192427296,-0.18858890562941377,0.21635005670084356,47
2024,19,00-0037247,G.Pickens,PIT,BAL,5.0,5.0,87.0,1.0,4.0,2.8643834590911865,0.7890065325031274,0.13727624118136197,0.219866127984648,48
2022,1,00-0036646,S.Fehoko,DAL,TB,3.0,2.0,12.0,0.0,0.0,-6.686053276062012,-0.7030753297790227,-0.7030753297790227,1.0,0
2022,3,00-0036646,S.Fehoko,DAL,NYG,1.0,1.0,12.0,0.0,1.0,0.46447962522506714,-0.4499776183213505,-0.5512167029044194,0.7071067811865475,1
2023,8,00-0036646,S.Fehoko,LAC,CHI,2.0,1.0,9.0,1.0,1.0,-0.9892330169677734,-0.4256859529498981,-0.4917547687154356,0.5773502691896258,2
2024,3,00-0036646,S.Fehoko,LAC,PIT,3.0,1.0,17.0,0.0,1.0,-4.994328022003174,-0.5737904878351641,-0.5258311443497844,0.5,3
2024,6,00-0036646,S.Fehoko,LAC,DEN,4.0,2.0,44.0,0.0,2.0,-3.660674571990967,-0.19024536051145607,-0.3970043742507105,0.4472135954999579,4
2024,7,00-0036646,S.Fehoko,LAC,ARI,6.0,3.0,45.0,0.0,3.0,-8.488523483276367,-0.0283465436411178,-0.2622918135918669,0.4082482904638631,5
2024,8,00-0036646,S.Fehoko,LAC,NO,2.0,0.0,0.0,0.0,0.0,-5.607852458953857,-0.9228650937779305,-0.49617132852904045,0.3779644730092272,6
2024,9,00-0036646,S.Fehoko,LAC,CLE,1.0,0.0,0.0,0.0,0.0,-0.4766795337200165,-0.7505377139759706,-0.5844027773747876,0.35355339059327373,7
2022,2,00-0035876,A.Baccellia,ARI,LV,2.0,2.0,12.0,0.0,1.0,1.4819356203079224,-0.22968138858742926,-0.22968138858742926,1.0,0
2022,3,00-0035876,A.Baccellia,ARI,LA,4.0,2.0,13.0,0.0,1.0,-3.459749221801758,-0.3303456533154029,-0.29007994742421345,0.7071067811865475,1
2022,12,00-0035876,A.Baccellia,ARI,LAC,1.0,1.0,7.0,0.0,1.0,0.12845765054225922,-0.4665851661387096,-0.3736876826047642,0.5773502691896258,2
2022,17,00-0035876,A.Baccellia,ARI,ATL,2.0,1.0,7.0,0.0,1.0,-4.399397850036621,-0.618583099114029,-0.47541347100092035,0.5,3
2022,18,00-0035876,A.Baccellia,ARI,SF,1.0,1.0,6.0,0.0,0.0,0.0,-0.6144201359338157,-0.5287762191505153,0.4472135954999579,4
2022,2,00-0037272,M.Washington,DEN,HOU,1.0,0.0,0.0,0.0,0.0,-4.001408100128174,-0.9104084276031925,-0.9104084276031925,1.0,0
2022,4,00-0037272,M.Washington,DEN,LV,1.0,1.0,4.0,0.0,0.0,0.09186146408319473,-0.6098799755506312,-0.7300913563716558,0.7071067811865475,1
2022,6,00-0037272,M.Washington,DEN,LAC,1.0,1.0,0.0,0.0,0.0,0.6962073445320129,-0.5800107888188648,-0.6590005612150706,0.5773502691896258,2
2022,8,00-0037272,M.Washington,DEN,JAX,1.0,1.0,1.0,0.0,0.0,0.5601038932800293,-0.5867375648784026,-0.6289836242752239,0.5,3
2022,10,00-0037272,M.Washington,DEN,TEN,1.0,0.0,0.0,0.0,0.0,-5.313355922698975,-0.9752501279645811,-0.7619105759284842,0.4472135954999579,4
2022,12,00-0037272,M.Washington,DEN,CAR,3.0,1.0,-3.0,0.0,0.0,-4.273959159851074,-0.6820827310315325,-0.7327404010262898,0.4082482904638631,5
2022,13,00-0037272,M.Washington,DEN,BAL,1.0,0.0,0.0,0.0,0.0,-5.6411566734313965,-0.9914513500646946,-0.8243384009529517,0.3779644730092272,6
2022,2,00-0037257,Dav.Bell,CLE,NYJ,1.0,1.0,6.0,0.0,0.0,0.0,-0.6144201359338157,-0.6144201359338157,1.0,0
2022,3,00-0037257,Dav.Bell,CLE,PIT,1.0,1.0,6.0,0.0,0.0,0.4620853662490845,-0.5915820318993172,-0.6007172735131167,0.7071067811865475,1
2022,4,00-0037257,Dav.Bell,CLE,ATL,3.0,2.0,35.0,0.0,1.0,-3.6693384647369385,-0.4124911574896173,-0.5115575343440907,0.5773502691896258,2
2022,5,00-0037257,Dav.Bell,CLE,LAC,1.0,1.0,6.0,0.0,0.0,0.0,-0.6144201359338157,-0.5542850765428995,0.5,3
2022,6,00-0037257,Dav.Bell,CLE,NE,2.0,1.0,13.0,0.0,0.0,0.3031148612499237,-0.5276522222288663,-0.5440610898157114,0.4472135954999579,4
2022,7,00-0037257,Dav.Bell,CLE,BAL,1.0,1.0,7.0,0.0,0.0,0.3214278221130371,-0.5985338894149359,-0.5639661880151273,0.4082482904638631,5
2022,8,00-0037257,Dav.Bell,CLE,CIN,2.0,2.0,27.0,0.0,2.0,1.0240546464920044,-0.11082561502014414,-0.4035293362845092,0.3779644730092272,6
2022,10,00-0037257,Dav.Bell,CLE,MIA,5.0,3.0,24.0,0.0,1.0,-1.030772089958191,-0.04028641240908777,-0.27753214762224965,0.35355339059327373,7
2022,11,00-0037257,Dav.Bell,CLE,BUF,5.0,4.0,22.0,0.0,1.0,-0.19863802194595337,0.09906370080673915,-0.14864761569681045,0.3333333333333333,8
2022,12,00-0037257,Dav.Bell,CLE,TB,6.0,4.0,23.0,0.0,0.0,0.8622186183929443,0.08179615936799745,-0.07047743345466287,0.31622776601683794,9
2022,13,00-0037257,Dav.Bell,CLE,HOU,1.0,0.0,0.0,0.0,0.0,-3.362377643585205,-0.8788249906157628,-0.3430781616301852,0.30151134457776363,10
2022,14,00-0037257,Dav.Bell,CLE,CIN,3.0,3.0,27.0,0.0,1.0,2.367584466934204,-0.01589959447257322,-0.23317155089855887,0.2886751345948129,11
2022,16,00-0037257,Dav.Bell,CLE,NO,2.0,1.0,18.0,0.0,1.0,-6.820630073547363,-0.7382500642488026,-0.4024005932748612,0.2773500981126146,12
2022,18,00-0037257,Dav.Bell,CLE,PIT,2.0,0.0,0.0,0.0,0.0,-7.287631988525391,-1.0010399681265998,-0.6026329449546799,0.2672612419124244,13
2023,1,00-0037257,Dav.Bell,CLE,CIN,1.0,0.0,0.0,0.0,0.0,-0.9717292785644531,-0.738274997196354,-0.6479504520680369,0.2581988897471611,14
2023,2,00-0037257,Dav.Bell,CLE,PIT,3.0,3.0,27.0,0.0,2.0,1.136486530303955,0.09029784929843215,-0.40149246773802294,0.25,15
2023,6,00-0037257,Dav.Bell,CLE,SF,3.0,1.0,6.0,0.0,1.0,-7.424525737762451,-0.6644263643079354,-0.48922614603429027,0.24253562503633297,16
2023,12,00-0037257,Dav.Bell,CLE,DEN,2.0,0.0,0.0,0.0,0.0,-0.24808204174041748,-0.6308412136680764,-0.5364631309880388,0.23570226039551587,17
2023,13,00-0037257,Dav.Bell,CLE,LA,2.0,2.0,12.0,0.0,1.0,0.2441331148147583,-0.2662878019282371,-0.44636404490199016,0.22941573387056174,18
2023,14,00-0037257,Dav.Bell,CLE,JAX,3.0,1.0,41.0,1.0,1.0,-0.3528618812561035,-0.3224724498282521,-0.4050544235570127,0.22360679774997896,19
2023,16,00-0037257,Dav.Bell,CLE,HOU,2.0,1.0,6.0,0.0,1.0,1.4671428203582764,-0.30690664583759336,-0.37233193725757235,0.2182178902359924,20
2023,17,00-0037257,Dav.Bell,CLE,NYJ,3.0,2.0,7.0,0.0,0.0,-2.396676778793335,-0.4627799518478694,-0.402485305668592,0.21320071635561041,21
2023,18,00-0037257,Dav.Bell,CLE,CIN,4.0,4.0,68.0,2.0,3.0,1.4290968179702759,0.41788261552791195,-0.12900496352848942,0.20851441405707477,22
2023,19,00-0037257,Dav.Bell,CLE,HOU,8.0,8.0,54.0,0.0,2.0,3.124415159225464,1.0474229247939895,0.2631609618201211,0.2550603923423012,23
2024,2,00-0037257,D.Bell,CLE,JAX,3.0,3.0,27.0,0.0,2.0,3.8242297172546387,0.19553775154098577,0.24061899901737877,0.29411779326392007,24
2022,2,00-0037828,D.Gray,SF,SEA,2.0,0.0,0.0,0.0,0.0,-10.907315254211426,-1.1799391695116308,-1.1799391695116308,1.0,0
2022,5,00-0037828,D.Gray,SF,CAR,2.0,0.0,0.0,0.0,0.0,-3.6047017574310303,-0.8190148491484917,-0.9633845772937473,0.7071067811865475,1
2022,7,00-0037828,D.Gray,SF,KC,2.0,0.0,0.0,0.0,0.0,-4.994729995727539,-0.887715595451706,-0.9275413753685697,0.5773502691896258,2
2022,14,00-0037828,D.Gray,SF,TB,1.0,1.0,10.0,0.0,1.0,4.4845170974731445,-0.25129131332312205,-0.6466375034419992,0.5,3
2022,2,00-0037261,K.Shakir,BUF,TEN,2.0,0.0,0.0,0.0,0.0,-4.09459114074707,-0.843227138735557,-0.843227138735557,1.0,0
2022,4,00-0037261,K.Shakir,BUF,BAL,2.0,2.0,23.0,0.0,2.0,2.813523769378662,-0.022382905122730015,-0.3507205985678608,0.7071067811865475,1
2022,5,00-0037261,K.Shakir,BUF,PIT,5.0,3.0,75.0,1.0,3.0,-0.02718055248260498,0.2922872484679717,-0.04613793418246649,0.5773502691896258,2
2022,6,00-0037261,K.Shakir,BUF,KC,2.0,1.0,14.0,0.0,1.0,1.1165213584899902,-0.3459643452400665,-0.17068121262177724,0.5,3
2022,8,00-0037261,K.Shakir,BUF,GB,2.0,0.0,0.0,0.0,0.0,-4.562747001647949,-0.8663652708569085,-0.4377447610437944,0.4472135954999579,4
2022,10,00-0037261,K.Shakir,BUF,MIN,2.0,1.0,6.0,0.0,0.0,-0.7808336615562439,-0.5812252867317225,-0.49017448697186444,0.4082482904638631,5
2022,13,00-0037261,K.Shakir,BUF,NE,1.0,1.0,10.0,0.0,0.0,0.6236655116081238,-0.583596095881534,-0.5232509089704799,0.3779644730092272,6
2022,14,00-0037261,K.Shakir,BUF,NYJ,1.0,0.0,0.0,0.0,0.0,-2.119880199432373,-0.8174158052903295,-0.6252871703902279,0.35355339059327373,7
2022,16,00-0037261,K.Shakir,BUF,CHI,2.0,1.0,5.0,0.0,0.0,0.0,-0.5426333690931813,-0.5970000914527743,0.3333333333333333,8
2022,18,00-0037261,K.Shakir,BUF,NE,2.0,1.0,28.0,0.0,1.0,-2.4946999549865723,-0.5244453231559932,-0.5723883636736181,0.31622776601683794,9
2022,19,00-0037261,K.Shakir,BUF,MIA,5.0,3.0,51.0,0.0,2.0,-5.051299571990967,-0.0975108559091839,-0.4122444339196957,0.30151134457776363,10
2022,20,00-0037261,K.Shakir,BUF,CIN,2.0,2.0,40.0,0.0,2.0,1.1186738014221191,-0.10614915854308389,-0.309420173241884,0.2886751345948129,11
2023,2,00-0037261,K.Shakir,BUF,LV,1.0,1.0,11.0,1.0,1.0,2.465308904647827,-0.3310812675752066,-0.3166778295348354,0.2773500981126146,12
2023,3,00-0037261,K.Shakir,BUF,WAS,1.0,1.0,5.0,0.0,1.0,1.8836690187454224,-0.35920676107117494,-0.33090286773593985,0.2672612419124244,13
2023,4,00-0037261,K.Shakir,BUF,MIA,1.0,0.0,0.0,0.0,0.0,-4.0608720779418945,-0.8876520736621625,-0.5169107147343337,0.2581988897471611,14
2023,5,00-0037261,K.Shakir,BUF,JAX,2.0,1.0,11.0,0.0,0.0,1.26665198802948,-0.45783737435607386,-0.4971895770489257,0.25,15
2023,6,00-0037261,K.Shakir,BUF,NYG,1.0,1.0,13.0,0.0,1.0,2.8167049884796143,-0.31408933062269506,-0.43609415220835235,0.24253562503633297,16
2023,7,00-0037261,K.Shakir,BUF,NE,4.0,4.0,35.0,0.0,2.0,0.728545069694519,0.24277118623573293,-0.2096524866884749,0.23570226039551587,17
2023,8,00-0037261,K.Shakir,BUF,TB,6.0,6.0,92.0,0.0,4.0,4.229490280151367,1.038932071332054,0.20673019329302036,0.22941573387056174,18
2023,9,00-0037261,K.Shakir,BUF,CIN,4.0,4.0,57.0,0.0,2.0,1.8544652462005615,0.297215630932247,0.23690107908948047,0.2696485294503217,19
2023,10,00-0037261,K.Shakir,BUF,DEN,2.0,1.0,24.0,0.0,1.0,-6.776071548461914,-0.7055114831871195,-0.07729943440227793,0.2692378797615048,20
2023,11,00-0037261,K.Shakir,BUF,NYJ,4.0,3.0,115.0,1.0,2.0,4.37542724609375,0.31935993256641043,0.05493802907402681,0.2809511160888477,21
2023,12,00-0037261,K.Shakir,BUF,PHI,5.0,3.0,47.0,0.0,2.0,0.7818543910980225,0.2180323354600821,0.10930764246225837,0.29147400841583176,22
2023,14,00-0037261,K.Shakir,BUF,KC,1.0,1.0,12.0,0.0,1.0,1.688569188117981,-0.3686409129413879,-0.050018007124453416,0.2851427320705564,23
2023,15,00-0037261,K.Shakir,BUF,DAL,1.0,0.0,0.0,0.0,0.0,-2.0840001106262207,-0.7920594208769501,-0.29737494090291594,0.2581885889922761,24
2023,16,00-0037261,K.Shakir,BUF,LAC,3.0,3.0,45.0,0.0,3.0,3.424931764602661,0.34219267841564077,-0.0841801058172924,0.21655396155671935,25
2023,17,00-0037261,K.Shakir,BUF,NE,4.0,4.0,39.0,0.0,3.0,2.6833126544952393,0.4785308623344288,0.10339351837314024,0.19245008972987526,26
2023,18,00-0037261,K.Shakir,BUF,MIA,6.0,6.0,105.0,0.0,3.0,6.012302398681641,0.9839049690897833,0.39690077928228135,0.19723802309292804,27
2023,19,00-0037261,K.Shakir,BUF,PIT,3.0,3.0,31.0,1.0,2.0,3.280087471008301,0.193952766674315,0.32925091254556477,0.2107151565634405,28
2023,20,00-0037261,K.Shakir,BUF,KC,9.0,7.0,44.0,1.0,4.0,3.888780117034912,1.3395393161911775,0.6660154700199459,0.2802181370853382,29
2024,1,00-0037261,K.Shakir,BUF,ARI,3.0,3.0,42.0,1.0,2.0,4.5971174240112305,0.23253368107249558,0.5215210380026644,0.2979578049725831,30
2024,2,00-0037261,K.Shakir,BUF,MIA,5.0,5.0,54.0,0.0,3.0,3.810718059539795,0.6886744846700763,0.5772389827026362,0.3195720815473849,31
2024,3,00-0037261,K.Shakir,BUF,JAX,6.0,6.0,72.0,1.0,5.0,17.59665870666504,1.8139054600083833,0.9894617787767189,0.3956435525581513,32
2024,4,00-0037261,K.Shakir,BUF,BAL,5.0,4.0,62.0,0.0,1.0,0.34667885303497314,0.13081071295572047,0.7032444619918404,0.39004653748215323,33
2024,6,00-0037261,K.Shakir,BUF,NYJ,2.0,2.0,19.0,0.0,1.0,2.223853349685669,-0.20077464090559255,0.4019045540773859,0.3068151205244639,34
2024,7,00-0037261,K.Shakir,BUF,TEN,7.0,7.0,65.0,0.0,2.0,8.53499984741211,1.117335102799302,0.6403815128358853,0.2427705083145559,35
2024,8,00-0037261,K.Shakir,BUF,SEA,10.0,9.0,107.0,0.0,2.0,10.018264770507812,1.6097751046010806,0.9635128087194524,0.22542672776772837,36
2024,9,00-0037261,K.Shakir,BUF,MIA,7.0,6.0,50.0,0.0,4.0,9.35847282409668,1.3472238486802777,1.0914165147328652,0.25452522919273224,37
2024,10,00-0037261,K.Shakir,BUF,IND,9.0,6.0,58.0,0.0,2.0,-2.771759510040283,0.6218979213746847,0.934910295715705,0.23049489157579814,38
2024,11,00-0037261,K.Shakir,BUF,KC,12.0,8.0,70.0,0.0,4.0,-0.3158089220523834,1.4521583816243828,1.107326339944846,0.25390757523424673,39
2024,13,00-0037261,K.Shakir,BUF,SF,7.0,4.0,30.0,0.0,1.0,-3.8109116554260254,0.07837317516241385,0.7643419310048819,0.2360322893347419,40
2024,14,00-0037261,K.Shakir,BUF,LA,8.0,5.0,106.0,1.0,3.0,0.8598251342773438,0.7672853468420547,0.7653230696567093,0.22183780755441684,41
2024,15,00-0037261,K.Shakir,BUF,DET,7.0,6.0,39.0,1.0,3.0,1.2408154010772705,0.8130243615763925,0.7812235007226774,0.21553491076934178,42
2024,16,00-0037261,K.Shakir,BUF,NE,6.0,2.0,22.0,0.0,1.0,-7.817192554473877,-0.38826194488058674,0.39139501189093223,0.2528829665544565,43
2024,17,00-0037261,K.Shakir,BUF,NYJ,6.0,3.0,25.0,0.0,1.0,1.3593589067459106,0.1517827204268564,0.3115242471183532,0.2691548649534682,44
2024,19,00-0037261,K.Shakir,BUF,DEN,6.0,6.0,61.0,0.0,3.0,7.3579888343811035,1.0325487727138225,0.5518657575584069,0.27546048577414334,45
2024,20,00-0037261,K.Shakir,BUF,BAL,7.0,6.0,67.0,0.0,2.0,0.9559435844421387,0.6537579750975362,0.5858298302512256,0.2712740178151078,46
2024,21,00-0037261,K.Shakir,BUF,KC,7.0,6.0,46.0,0.0,2.0,3.0827717781066895,0.755563173046198,0.6424076113825313,0.2398756603163478,47
2022,3,00-0037666,J.Tolbert,DAL,NYG,2.0,1.0,4.0,0.0,0.0,-5.0567545890808105,-0.7925583739030122,-0.7925583739030122,1.0,0
2022,11,00-0037666,J.Tolbert,DAL,MIN,1.0,1.0,8.0,0.0,0.0,0.2532249093055725,-0.6019047497189454,-0.6781661993925722,0.7071067811865475,1
2023,1,00-0037666,J.Tolbert,DAL,NYG,1.0,0.0,0.0,0.0,0.0,-5.675427436828613,-0.96572472195518,-0.8143781311327547,0.5773502691896258,2
2023,2,00-0037666,J.Tolbert,DAL,NYJ,4.0,3.0,18.0,0.0,1.0,-3.46555495262146,-0.20103065494695488,-0.5596030256401918,0.5,3
2023,4,00-0037666,J.Tolbert,DAL,NE,4.0,4.0,53.0,0.0,3.0,1.115029215812683,0.4026957163556294,-0.19018976449487665,0.4472135954999579,4
2023,8,00-0037666,J.Tolbert,DAL,LA,1.0,0.0,0.0,0.0,0.0,-1.2339668273925781,-0.7509556276908068,-0.3951012002191037,0.4082482904638631,5
2023,9,00-0037666,J.Tolbert,DAL,PHI,5.0,3.0,49.0,1.0,3.0,-8.343488693237305,-0.08199239407203762,-0.2842433470470731,0.3779644730092272,6
2023,10,00-0037666,J.Tolbert,DAL,NYG,5.0,2.0,2.0,0.0,0.0,-11.58957290649414,-0.7624242310513133,-0.4501087861140475,0.35355339059327373,7
2023,11,00-0037666,J.Tolbert,DAL,CAR,5.0,2.0,12.0,0.0,0.0,-4.333016395568848,-0.41152973791574154,-0.4369056597654436,0.3333333333333333,8
2023,12,00-0037666,J.Tolbert,DAL,WAS,3.0,2.0,49.0,0.0,1.0,-5.119296550750732,-0.4531977282746677,-0.4424321877183442,0.31622776601683794,9
2023,13,00-0037666,J.Tolbert,DAL,SEA,1.0,1.0,17.0,0.0,1.0,0.0,-0.45029253771643585,-0.4450829498988096,0.30151134457776363,10
2023,14,00-0037666,J.Tolbert,DAL,PHI,1.0,0.0,0.0,0.0,0.0,0.0011970370542258024,-0.6912286487164268,-0.5277688047157595,0.2886751345948129,11
2023,16,00-0037666,J.Tolbert,DAL,MIA,2.0,2.0,51.0,0.0,1.0,0.0,-0.27809298327720855,-0.4441136916001815,0.2773500981126146,12
2023,17,00-0037666,J.Tolbert,DAL,DET,1.0,1.0,9.0,0.0,1.0,0.0,-0.45029253771643585,-0.4461803864092755,0.2672612419124244,13
2023,18,00-0037666,J.Tolbert,DAL,WAS,3.0,2.0,8.0,1.0,2.0,-3.257398843765259,-0.22192882250959772,-0.37125876974058586,0.2581988897471611,14
2023,19,00-0037666,J.Tolbert,DAL,GB,2.0,0.0,0.0,0.0,0.0,-7.103633403778076,-0.962344898194657,-0.5685879007586703,0.25,15
2024,1,00-0037666,J.Tolbert,DAL,CLE,2.0,1.0,12.0,0.0,1.0,-0.4197100102901459,-0.42810380393382597,-0.5217122916517426,0.24253562503633297,16
2024,2,00-0037666,J.Tolbert,DAL,NO,9.0,6.0,82.0,0.0,3.0,-6.10469388961792,0.6079902465718299,-0.1448898059380333,0.23570226039551587,17
2024,3,00-0037666,J.Tolbert,DAL,BAL,5.0,3.0,42.0,1.0,3.0,-4.906769752502441,0.06981455969933764,-0.07328938561123835,0.22941573387056174,18
2024,4,00-0037666,J.Tolbert,DAL,NYG,3.0,3.0,24.0,0.0,1.0,0.2707406282424927,-0.12018801864549536,-0.08892696595790452,0.22360679774997896,19
2024,5,00-0037666,J.Tolbert,DAL,PIT,10.0,7.0,87.0,1.0,4.0,-12.083683013916016,0.6415000362866503,0.1545975246527438,0.2465211454049892,20
2024,6,00-0037666,J.Tolbert,DAL,DET,5.0,4.0,43.0,0.0,2.0,-3.783208131790161,0.07875519058595509,0.12931336722124573,0.2667566910147125,21
2024,8,00-0037666,J.Tolbert,DAL,SF,3.0,3.0,44.0,0.0,1.0,0.968390941619873,-0.08679348848838186,0.05727132936085238,0.27069853238169667,22
2024,9,00-0037666,J.Tolbert,DAL,ATL,6.0,3.0,19.0,1.0,2.0,-6.61307430267334,-0.08420452721671194,0.010109908962750378,0.2604891388891877,23
2024,10,00-0037666,J.Tolbert,DAL,PHI,5.0,3.0,14.0,0.0,0.0,-7.874081611633301,-0.5091133494817198,-0.16297136490550915,0.24813162703453906,24
2024,11,00-0037666,J.Tolbert,DAL,HOU,5.0,2.0,21.0,0.0,1.0,-0.08823268115520477,-0.09158591516603355,-0.13917558675004837,0.19611613513818404,25
2024,12,00-0037666,J.Tolbert,DAL,WAS,4.0,2.0,22.0,1.0,2.0,-3.9992589950561523,-0.20645243088750417,-0.1616015961815101,0.19245008972987526,26
2024,13,00-0037666,J.Tolbert,DAL,NYG,4.0,2.0,41.0,0.0,1.0,-0.7416579723358154,-0.1961507489569651,-0.17311811557441747,0.1889822365046136,27
2024,14,00-0037666,J.Tolbert,DAL,CIN,3.0,0.0,0.0,0.0,0.0,-1.920262336730957,-0.673063445770755,-0.3397678626146032,0.18569533817705186,28
2024,15,00-0037666,J.Tolbert,DAL,CAR,2.0,1.0,11.0,1.0,1.0,-3.2385902404785156,-0.5630355584980872,-0.41419081603187385,0.19001529974845396,29
2024,16,00-0037666,J.Tolbert,DAL,TB,3.0,2.0,20.0,1.0,2.0,1.5254271030426025,-0.01528869816420549,-0.2812229811160526,0.1796053020267749,30
2024,17,00-0037666,J.Tolbert,DAL,PHI,4.0,3.0,30.0,1.0,2.0,1.3522109985351562,0.15049649723643332,-0.1373161547817672,0.17677669529663687,31
2024,18,00-0037666,J.Tolbert,DAL,WAS,6.0,4.0,98.0,0.0,3.0,3.906721830368042,0.6657678136886194,0.13037891502102344,0.17407765595569785,32
2022,4,00-0036497,T.Jones,JAX,PHI,1.0,0.0,0.0,0.0,0.0,0.62064129114151,-0.6819682895670829,-0.6819682895670829,1.0,0
2022,6,00-0036497,T.Jones,JAX,IND,1.0,1.0,20.0,0.0,1.0,1.8532711267471313,-0.3813379964881606,-0.5015901137197295,0.7071067811865475,1
2022,7,00-0036497,T.Jones,JAX,NYG,1.0,1.0,7.0,0.0,0.0,0.10490188002586365,-0.6092354661207627,-0.5525800174886399,0.5773502691896258,2
2022,13,00-0036497,T.Jones,JAX,DET,1.0,1.0,3.0,0.0,0.0,0.0,-0.6144201359338157,-0.5782674513043283,0.5,3
2023,3,00-0036497,T.Jones,JAX,HOU,3.0,2.0,11.0,0.0,0.0,-3.2822654247283936,-0.5056030427414833,-0.5503725835621935,0.4472135954999579,4
2023,4,00-0036497,T.Jones,JAX,ATL,1.0,1.0,-1.0,0.0,0.0,0.1888328492641449,-0.5823973209380595,-0.5620748560168334,0.4082482904638631,5
2023,5,00-0036497,T.Jones,JAX,BUF,1.0,0.0,0.0,0.0,0.0,-1.9987025260925293,-0.7879348126491252,-0.6420417857812534,0.3779644730092272,6
